Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location_Code,Marital_Status,Monthly_Premium_Auto,Number_of_Policies,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
2756,MK52711,California,10314.52484,No,Basic,High School or Below,Employed,F,99759,Rural,Married,65,2,Personal L2,Offer2,Agent,74.463101,Two-Door Car,Medsize
2757,AZ68184,Washington,9028.307862,No,Basic,High School or Below,Employed,M,76514,Suburban,Married,112,3,Personal L3,Offer4,Agent,573.941286,SUV,Medsize
2758,NN52789,Arizona,3954.344534,Yes,Basic,Bachelor,Disabled,M,18375,Suburban,Married,103,1,Personal L2,Offer1,Branch,535.080276,Sports Car,Large
2759,XC68458,California,6089.517361,No,Extended,Bachelor,Medical Leave,M,21832,Suburban,Single,84,3,Personal L2,Offer1,Web,403.2,Four-Door Car,Small
2760,AF49027,Arizona,12827.42831,No,Premium,College,Unemployed,F,0,Suburban,Single,117,2,Personal L3,Offer1,Agent,842.4,Two-Door Car,Medsize
2761,PR22184,California,9135.291575,No,Basic,College,Employed,F,95330,Suburban,Married,113,3,Corporate L2,Offer4,Branch,542.4,Sports Car,Medsize
2762,GM98732,California,7902.681227,No,Basic,College,Unemployed,F,0,Suburban,Married,106,9,Personal L2,Offer1,Agent,634.396608,SUV,Small
2763,NP66209,California,14827.91055,No,Basic,College,Unemployed,F,0,Suburban,Married,68,2,Personal L3,Offer2,Call Center,326.4,Two-Door Car,Medsize
2764,GA46608,Oregon,2500.834374,No,Basic,Bachelor,Employed,M,25899,Suburban,Married,63,1,Personal L1,Offer3,Agent,302.4,Four-Door Car,Medsize
2765,FZ79470,Arizona,5395.346288000002,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,74,4,Personal L2,Offer3,Web,355.2,Four-Door Car,Medsize
2766,KR10942,Oregon,2651.615963,No,Basic,Bachelor,Employed,F,33201,Urban,Married,66,1,Personal L3,Offer4,Branch,314.044227,Two-Door Car,Medsize
2767,AW86033,California,2119.894333,No,Basic,College,Disabled,M,18287,Suburban,Married,61,1,Personal L2,Offer1,Agent,292.8,Two-Door Car,Medsize
2768,LM79063,Arizona,7155.471967,No,Extended,Doctor,Employed,F,76506,Suburban,Divorced,89,8,Personal L3,Offer2,Call Center,427.2,Two-Door Car,Small
2769,NB30963,California,5994.226432,No,Extended,High School or Below,Employed,M,41859,Rural,Married,76,5,Personal L3,Offer1,Agent,166.1306,Two-Door Car,Large
2770,AO40386,Oregon,22647.21772,No,Extended,College,Retired,M,27504,Suburban,Divorced,91,2,Personal L2,Offer2,Branch,436.8,Four-Door Car,Small
2771,BN74259,Arizona,2833.797966,No,Basic,High School or Below,Employed,M,45360,Suburban,Divorced,73,1,Corporate L1,Offer2,Branch,350.4,Four-Door Car,Medsize
2772,XV69290,California,22332.43946,Yes,Extended,College,Employed,M,49078,Suburban,Single,97,2,Corporate L2,Offer2,Branch,484.013411,Four-Door Car,Medsize
2773,RE97741,California,5846.41534,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,90,6,Personal L1,Offer2,Agent,648.0,Four-Door Car,Medsize
2774,HN69035,Arizona,2867.211836,No,Basic,College,Employed,F,91810,Rural,Married,71,1,Corporate L2,Offer3,Web,165.520952,Four-Door Car,Medsize
2775,SI48717,Oregon,14435.664530000002,No,Extended,College,Employed,M,70600,Suburban,Divorced,122,2,Personal L3,Offer2,Call Center,636.982333,SUV,Medsize
2776,PJ67250,Arizona,5237.477743,No,Extended,College,Employed,F,33554,Suburban,Married,131,1,Special L2,Offer1,Agent,934.656068,SUV,Medsize
2777,SH85263,California,7710.912153,No,Basic,Bachelor,Employed,M,77642,Urban,Married,64,2,Personal L3,Offer1,Branch,282.1463540000001,Two-Door Car,Large
2778,WV37081,California,5158.576449,No,Basic,College,Employed,M,25963,Urban,Married,66,9,Personal L3,Offer2,Web,298.954932,Four-Door Car,Medsize
2779,No61408,California,5414.897604,No,Extended,Bachelor,Employed,F,57452,Suburban,Married,136,1,Personal L1,Offer1,Branch,652.8,SUV,Large
2780,DE91458,Washington,2903.749709,No,Extended,Master,Unemployed,F,0,Suburban,Married,77,1,Personal L3,Offer2,Web,491.66348,Four-Door Car,Medsize
2781,EP83939,Arizona,5575.751228,No,Basic,High School or Below,Employed,M,91416,Rural,Married,69,5,Personal L3,Offer2,Call Center,109.904496,Four-Door Car,Medsize
2782,IU17657,California,2616.409509,No,Basic,Bachelor,Disabled,M,22000,Suburban,Married,69,1,Personal L3,Offer2,Web,383.224514,Two-Door Car,Medsize
2783,EO95166,Oregon,4617.838205,No,Premium,Bachelor,Employed,M,41167,Urban,Divorced,118,1,Personal L2,Offer1,Branch,554.957693,Four-Door Car,Large
2784,KX79225,Oregon,20123.86854,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,70,2,Personal L2,Offer1,Call Center,504.0,Four-Door Car,Small
2785,EZ60033,California,3200.7954050000008,No,Extended,Bachelor,Unemployed,F,0,Suburban,Married,86,1,Corporate L2,Offer1,Branch,412.8,Four-Door Car,Small
2786,KK58047,Oregon,8583.854913,No,Basic,College,Employed,M,53944,Suburban,Married,71,2,Personal L3,Offer2,Web,340.8,Two-Door Car,Medsize
2787,JW62354,Nevada,4349.30875,Yes,Basic,College,Employed,F,75648,Rural,Married,108,1,Personal L1,Offer2,Branch,112.660916,SUV,Large
2788,TT18939,California,4729.593583,No,Basic,Bachelor,Medical Leave,M,29414,Rural,Divorced,64,3,Personal L2,Offer3,Branch,71.30310899999998,Four-Door Car,Medsize
2789,IJ21010,Arizona,5015.009472,Yes,Extended,Bachelor,Employed,F,48567,Suburban,Single,130,1,Personal L2,Offer2,Agent,624.0,SUV,Medsize
2790,PZ31902,Arizona,5797.604861,No,Basic,Bachelor,Employed,F,69276,Urban,Married,74,8,Personal L3,Offer4,Web,201.327931,Two-Door Car,Medsize
2791,WD88540,California,3475.071360000001,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,96,1,Personal L1,Offer4,Web,460.8,Two-Door Car,Large
2792,IL67915,Arizona,8542.218196,No,Premium,College,Employed,F,50117,Urban,Single,107,4,Corporate L2,Offer1,Branch,462.654347,Four-Door Car,Medsize
2793,VQ76590,Arizona,16473.16905,Yes,Basic,Bachelor,Retired,M,22828,Suburban,Married,106,2,Personal L1,Offer1,Agent,508.8,SUV,Medsize
2794,FJ60600,Oregon,6776.353402,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,96,3,Personal L3,Offer1,Agent,818.730215,Four-Door Car,Small
2795,MP53132,Oregon,9713.156737,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,136,3,Corporate L3,Offer1,Agent,979.2,SUV,Large
2796,XP96549,Oregon,4429.193391,No,Basic,High School or Below,Employed,F,20868,Suburban,Married,112,1,Personal L3,Offer2,Branch,537.6,SUV,Large
2797,VC34797,California,2435.535995,No,Basic,Bachelor,Employed,F,40921,Rural,Married,62,1,Corporate L2,Offer3,Agent,10.560419,Four-Door Car,Medsize
2798,QV30663,Nevada,9863.502214,No,Extended,Master,Employed,F,99654,Rural,Married,121,3,Personal L3,Offer3,Call Center,272.788141,SUV,Medsize
2799,AK90865,Oregon,8207.858272,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,110,5,Special L2,Offer2,Agent,686.90827,Sports Car,Medsize
2800,BX51438,Arizona,2781.446975,No,Basic,Bachelor,Employed,M,56218,Urban,Married,72,1,Personal L1,Offer4,Web,302.942519,Four-Door Car,Medsize
2801,DU38713,Arizona,5807.994569,No,Basic,High School or Below,Employed,F,70717,Rural,Married,72,5,Personal L1,Offer2,Call Center,37.28874,Two-Door Car,Medsize
2802,WQ13284,California,8395.272249,No,Basic,College,Employed,M,62989,Urban,Divorced,71,2,Personal L2,Offer1,Web,319.131547,Four-Door Car,Medsize
2803,JB36584,Arizona,14333.92489,No,Basic,Master,Employed,M,41459,Suburban,Married,71,2,Personal L3,Offer2,Call Center,340.8,Four-Door Car,Medsize
2804,WQ23548,California,11003.54385,No,Basic,Master,Unemployed,F,0,Suburban,Single,102,2,Personal L2,Offer4,Web,489.6,SUV,Medsize
2805,WZ98067,Oregon,4049.807215,No,Premium,College,Employed,M,42512,Rural,Married,105,1,Personal L2,Offer3,Agent,77.479316,Four-Door Car,Medsize
2806,AQ11656,Arizona,2141.750757,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,61,1,Personal L2,Offer4,Call Center,437.040616,Four-Door Car,Medsize
2807,KL14426,Nevada,5079.843625,No,Extended,Doctor,Employed,F,83288,Urban,Married,124,1,Personal L3,Offer1,Agent,353.3976990000001,SUV,Medsize
2808,PG48617,California,2895.522489,No,Basic,High School or Below,Employed,M,46267,Urban,Married,72,1,Personal L3,Offer2,Call Center,231.969205,Four-Door Car,Medsize
2809,QB24570,Oregon,9031.214859,Yes,Extended,Master,Unemployed,F,0,Suburban,Single,122,9,Corporate L3,Offer1,Branch,650.52179,Sports Car,Medsize
2810,NI68379,Oregon,6554.390004,No,Extended,Master,Employed,M,74424,Suburban,Married,81,9,Personal L1,Offer2,Agent,388.8,Four-Door Car,Medsize
2811,RS92763,Oregon,7487.744636,No,Basic,College,Unemployed,F,0,Suburban,Single,72,2,Personal L2,Offer2,Branch,693.084662,Four-Door Car,Medsize
2812,PA75237,Nevada,15118.89548,No,Basic,Doctor,Employed,M,58883,Suburban,Married,62,2,Corporate L2,Offer2,Branch,432.480275,Two-Door Car,Medsize
2813,LR35392,Oregon,9007.431501,No,Premium,High School or Below,Employed,M,41539,Suburban,Single,116,3,Personal L2,Offer1,Web,556.8,Four-Door Car,Medsize
2814,KC22636,California,5488.931031,No,Basic,High School or Below,Employed,F,33881,Rural,Married,68,9,Personal L3,Offer2,Web,65.659137,Four-Door Car,Large
2815,IJ98317,California,7234.142951999998,No,Extended,Bachelor,Employed,F,86448,Rural,Married,90,6,Personal L3,Offer3,Agent,59.853369,Four-Door Car,Medsize
2816,DY49235,Arizona,5205.751205,No,Basic,College,Disabled,F,25237,Suburban,Divorced,69,9,Personal L3,Offer2,Agent,378.345883,Four-Door Car,Medsize
2817,EG94409,Nevada,4697.152892,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,67,7,Special L2,Offer2,Branch,482.4,Four-Door Car,Medsize
2818,GB59748,Arizona,6207.171358,No,Extended,College,Employed,F,49419,Urban,Married,77,4,Personal L2,Offer2,Web,203.296071,Four-Door Car,Medsize
2819,MP68135,Oregon,6615.815683,No,Extended,College,Employed,M,90414,Suburban,Married,83,6,Personal L2,Offer1,Call Center,398.4,Four-Door Car,Small
2820,CZ56843,California,9708.504642,No,Extended,College,Employed,M,39930,Suburban,Single,86,2,Personal L1,Offer1,Call Center,412.8,Four-Door Car,Medsize
2821,DJ47372,California,10831.13004,No,Extended,Doctor,Disabled,M,23202,Suburban,Divorced,96,2,Personal L1,Offer3,Call Center,460.8,Four-Door Car,Medsize
2822,XZ51937,California,4626.801093,Yes,Basic,Master,Employed,F,79487,Suburban,Divorced,114,1,Personal L1,Offer2,Branch,547.2,SUV,Medsize
2823,IZ27630,Oregon,6748.231188,No,Extended,Master,Employed,M,68423,Urban,Single,85,7,Personal L2,Offer2,Branch,324.413656,Two-Door Car,Large
2824,IM14119,Arizona,2542.06388,No,Basic,Bachelor,Employed,F,84495,Suburban,Married,63,1,Special L3,Offer2,Branch,302.4,Two-Door Car,Small
2825,PN53766,California,5450.394878,No,Basic,Doctor,Employed,M,43091,Urban,Married,69,6,Corporate L3,Offer1,Branch,330.138332,Four-Door Car,Medsize
2826,DQ93036,Arizona,7243.865476000001,No,Extended,High School or Below,Employed,M,41951,Rural,Married,91,7,Personal L1,Offer1,Branch,40.536151,Four-Door Car,Medsize
2827,WA70405,Nevada,8306.550901,No,Basic,College,Employed,M,89834,Suburban,Single,105,3,Personal L3,Offer3,Agent,504.0,SUV,Medsize
2828,NF51705,Nevada,2734.514945,No,Basic,High School or Below,Employed,M,92157,Urban,Single,69,1,Corporate L3,Offer2,Branch,270.381385,Two-Door Car,Medsize
2829,LR37068,Oregon,11030.66148,No,Extended,College,Employed,F,35773,Suburban,Married,93,2,Personal L3,Offer1,Web,446.4,Four-Door Car,Small
2830,EC18611,Nevada,3402.39442,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,99,1,Personal L2,Offer1,Agent,475.2,Two-Door Car,Medsize
2831,NP88319,Oregon,6945.016955,No,Basic,High School or Below,Disabled,F,15850,Suburban,Married,61,2,Corporate L3,Offer4,Call Center,314.528138,Two-Door Car,Medsize
2832,AA11235,Nevada,2568.843396,No,Basic,Bachelor,Medical Leave,F,11167,Suburban,Married,73,1,Personal L3,Offer2,Branch,350.4,Two-Door Car,Medsize
2833,DL55489,Oregon,5764.648599,No,Basic,High School or Below,Employed,M,21195,Suburban,Married,72,9,Corporate L2,Offer3,Web,345.6,Four-Door Car,Medsize
2834,UU53919,Oregon,5403.546122,No,Basic,Master,Employed,F,27430,Urban,Married,68,4,Personal L2,Offer3,Call Center,184.955105,Two-Door Car,Medsize
2835,JI11950,California,4899.231772,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,63,7,Personal L3,Offer1,Agent,302.4,Two-Door Car,Medsize
2836,QB82117,Oregon,9048.983447,Yes,Basic,High School or Below,Unemployed,M,0,Suburban,Married,119,3,Personal L2,Offer2,Web,571.2,Sports Car,Medsize
2837,MR33456,Washington,8093.898245,No,Basic,High School or Below,Employed,M,59839,Suburban,Single,107,8,Personal L2,Offer2,Agent,513.6,SUV,Medsize
2838,YN17362,California,2496.766693,No,Basic,College,Unemployed,M,0,Suburban,Single,73,1,Corporate L3,Offer1,Agent,350.4,Two-Door Car,Medsize
2839,UR73910,California,2602.24525,No,Basic,College,Employed,M,38166,Urban,Married,67,1,Corporate L2,Offer4,Agent,236.842746,Four-Door Car,Medsize
2840,KG63751,Washington,6751.437153,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,95,9,Personal L3,Offer1,Agent,456.0,Four-Door Car,Small
2841,NK39001,Oregon,3621.68883,No,Extended,Bachelor,Medical Leave,F,13457,Urban,Married,94,1,Personal L3,Offer3,Branch,285.825083,Two-Door Car,Large
2842,HR85493,California,6896.088021,No,Basic,College,Unemployed,M,0,Suburban,Single,68,2,Personal L3,Offer3,Agent,326.4,Two-Door Car,Medsize
2843,QC50643,California,5438.696611,No,Extended,Bachelor,Employed,F,52721,Urban,Married,136,1,Personal L3,Offer1,Branch,550.127548,SUV,Medsize
2844,LO90345,Oregon,14472.583,No,Basic,College,Employed,F,22012,Rural,Married,185,5,Corporate L3,Offer2,Web,75.698305,Luxury SUV,Small
2845,WK64739,Arizona,2359.423599,Yes,Basic,Bachelor,Disabled,F,19864,Suburban,Divorced,63,1,Corporate L3,Offer1,Web,352.394515,Four-Door Car,Medsize
2846,QK88438,Arizona,5323.267311,No,Basic,College,Employed,F,55289,Rural,Single,67,3,Personal L3,Offer2,Agent,134.124254,Four-Door Car,Medsize
2847,QX42433,California,7390.903278,No,Extended,College,Employed,M,30449,Suburban,Married,92,3,Personal L3,Offer1,Agent,501.092992,Four-Door Car,Medsize
2848,BH52611,California,11447.5071,No,Premium,Bachelor,Employed,F,27362,Urban,Married,144,8,Personal L2,Offer1,Branch,422.78411,SUV,Medsize
2849,SA77508,Oregon,5754.853121,No,Basic,High School or Below,Employed,F,29460,Rural,Married,72,5,Personal L3,Offer2,Branch,29.303915000000003,Four-Door Car,Large
2850,HD99234,Oregon,10244.2435,No,Extended,College,Unemployed,F,0,Suburban,Single,94,2,Personal L1,Offer3,Agent,451.2,Four-Door Car,Medsize
2851,DE37110,California,4645.569555,No,Basic,Master,Employed,M,42532,Rural,Single,118,1,Personal L3,Offer1,Call Center,200.641734,Sports Car,Medsize
2852,DJ93289,California,4887.344365999998,No,Basic,High School or Below,Employed,F,66707,Rural,Married,61,8,Personal L3,Offer4,Agent,71.980757,Two-Door Car,Large
2853,AC40767,Washington,2497.808174,No,Basic,Bachelor,Employed,M,68041,Urban,Single,64,1,Personal L2,Offer4,Branch,165.570243,Two-Door Car,Medsize
2854,GA79817,Arizona,2369.111588,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,1,Corporate L2,Offer3,Call Center,468.0,Four-Door Car,Medsize
2855,QH62059,California,4490.597249,No,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,64,7,Personal L3,Offer1,Web,307.2,Four-Door Car,Medsize
2856,ZS35053,Arizona,3719.247732,No,Extended,High School or Below,Employed,M,40968,Suburban,Divorced,97,1,Personal L3,Offer1,Agent,465.6,Four-Door Car,Large
2857,II37804,Nevada,4198.030022999998,No,Basic,Bachelor,Employed,M,39913,Urban,Married,106,1,Personal L3,Offer1,Agent,344.765129,SUV,Small
2858,GE63585,California,2420.711888,No,Basic,Bachelor,Employed,M,31710,Urban,Divorced,62,1,Corporate L3,Offer1,Call Center,199.551735,Two-Door Car,Medsize
2859,UV86903,California,4462.997006000001,Yes,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,5,Personal L3,Offer1,Web,350.4,Two-Door Car,Medsize
2860,JL71713,California,6291.655714,No,Extended,Bachelor,Employed,F,89113,Urban,Married,78,8,Personal L3,Offer3,Branch,219.362643,Four-Door Car,Medsize
2861,DO60145,Arizona,4270.034393999998,Yes,Extended,College,Unemployed,M,0,Suburban,Married,122,1,Personal L3,Offer2,Agent,725.870693,SUV,Medsize
2862,FC59209,California,2460.665175,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,67,1,Personal L1,Offer4,Call Center,321.6,Four-Door Car,Large
2863,XQ74827,Arizona,19435.62924,No,Extended,High School or Below,Employed,F,38688,Suburban,Single,249,3,Special L3,Offer1,Agent,2294.631639,Luxury Car,Medsize
2864,EY13576,Oregon,7374.077920999999,No,Basic,College,Unemployed,F,0,Suburban,Married,110,3,Personal L2,Offer1,Web,528.0,SUV,Medsize
2865,US82810,California,18269.53692,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,127,2,Corporate L3,Offer1,Agent,609.6,SUV,Medsize
2866,RC61383,Oregon,11925.71535,No,Basic,High School or Below,Employed,M,28014,Suburban,Single,104,2,Personal L2,Offer4,Branch,631.594469,SUV,Small
2867,PO80505,Nevada,4223.274671,No,Basic,College,Disabled,F,14170,Suburban,Married,109,1,Personal L3,Offer1,Agent,523.2,SUV,Medsize
2868,MD17521,Oregon,10298.38586,No,Extended,High School or Below,Employed,M,64825,Urban,Married,129,4,Personal L3,Offer2,Web,359.484342,SUV,Medsize
2869,YV93921,California,5229.741907,No,Basic,Bachelor,Employed,M,77357,Rural,Single,67,8,Personal L2,Offer3,Web,29.884537,Four-Door Car,Medsize
2870,JP64518,Nevada,2402.81597,No,Basic,Bachelor,Employed,M,21629,Suburban,Divorced,62,1,Corporate L2,Offer1,Call Center,298.626189,Two-Door Car,Small
2871,OI98135,Washington,3933.813993,Yes,Basic,High School or Below,Employed,M,25927,Suburban,Single,103,1,Personal L3,Offer2,Web,674.973614,SUV,Medsize
2872,XS97845,Oregon,4299.838835000001,No,Premium,College,Employed,M,44388,Urban,Divorced,113,1,Personal L2,Offer1,Call Center,496.843023,Four-Door Car,Medsize
2873,DL20327,Oregon,7635.554626,No,Basic,College,Employed,F,54539,Urban,Married,63,2,Personal L2,Offer3,Agent,287.453171,Four-Door Car,Medsize
2874,GD86131,California,2722.210707,Yes,Basic,College,Medical Leave,F,17576,Suburban,Married,71,1,Corporate L2,Offer2,Call Center,398.502948,Four-Door Car,Medsize
2875,ID21061,Arizona,7291.599536,No,Extended,Master,Employed,F,84629,Urban,Married,90,5,Personal L3,Offer2,Web,411.671832,Four-Door Car,Large
2876,EN65835,Arizona,58753.88046,No,Premium,Bachelor,Employed,F,24964,Suburban,Married,185,2,Personal L2,Offer2,Agent,888.0,SUV,Medsize
2877,BE65350,Oregon,5261.037541,No,Basic,High School or Below,Employed,F,43573,Suburban,Married,66,5,Personal L3,Offer1,Agent,409.684798,Two-Door Car,Large
2878,GI82721,Arizona,16938.298580000002,No,Basic,College,Unemployed,F,0,Suburban,Single,69,2,Corporate L1,Offer1,Branch,340.7801560000001,Four-Door Car,Medsize
2879,YR84813,Oregon,10575.94816,No,Premium,College,Unemployed,M,0,Suburban,Single,105,2,Special L2,Offer3,Call Center,756.0,Four-Door Car,Medsize
2880,JZ28301,Oregon,5552.331515,No,Basic,College,Employed,F,35011,Urban,Married,70,8,Personal L3,Offer4,Call Center,215.728468,Four-Door Car,Large
2881,HL40930,Oregon,7150.225367,No,Extended,Bachelor,Employed,M,63651,Rural,Single,92,3,Personal L3,Offer2,Branch,224.711836,Four-Door Car,Large
2882,HL33607,Washington,8717.049833,Yes,Basic,College,Employed,M,83846,Suburban,Married,74,2,Personal L2,Offer2,Agent,355.2,Four-Door Car,Large
2883,WU21638,California,6847.588918,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,191,1,Personal L3,Offer2,Web,1317.008182,Luxury SUV,Medsize
2884,AG32304,Nevada,5418.726537,No,Basic,College,Employed,F,39133,Rural,Married,67,3,Personal L3,Offer1,Call Center,90.524457,Four-Door Car,Medsize
2885,JX26859,California,3528.044252,Yes,Extended,Doctor,Employed,M,31278,Suburban,Married,92,1,Personal L3,Offer1,Branch,441.6,Two-Door Car,Medsize
2886,KC75958,California,16468.22079,Yes,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,63,2,Personal L1,Offer2,Agent,685.12694,Four-Door Car,Medsize
2887,ZV32968,Oregon,7285.030983,Yes,Basic,High School or Below,Employed,M,44788,Suburban,Married,61,2,Personal L3,Offer2,Agent,386.031248,Four-Door Car,Small
2888,GU45597,Oregon,16963.839340000002,No,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,117,2,Corporate L2,Offer1,Call Center,561.6,SUV,Medsize
2889,SO95845,California,5807.659307,No,Basic,College,Employed,F,62447,Rural,Single,74,7,Personal L3,Offer4,Call Center,133.977857,Two-Door Car,Medsize
2890,GL32197,Oregon,5068.264582,No,Basic,College,Employed,M,31475,Rural,Married,64,3,Personal L2,Offer3,Call Center,22.962412,Four-Door Car,Medsize
2891,RT29777,Oregon,4439.900652,No,Basic,Bachelor,Employed,F,88613,Urban,Divorced,111,1,Personal L3,Offer1,Branch,359.36848,SUV,Small
